EVENT,FIGHTER A VS FIGHTER B,OUTCOME (FIGHTER A/FIGHTER B),WEIGHTCLASS,METHOD,ROUND,TIME,TIME FORMAT,REFEREE,DETAILS,URL,FIGHTER_A,FIGHTER_B,Fighter_a,ELO_Score_a,Average_SoO_Score_a,Ultimate_Score_a,ELO_Score_b,Average_SoO_Score_b,Ultimate_Score_b,Height_A,Weight_A,Reach_A,Height_B,Weight_B,Reach_B,Height_Differential,Reach_Differential,Height_Reach_Ratio_A,Height_Reach_Ratio_B
UFC 213: Romero vs. Whittaker ,Daniel Omielanczuk  vs. Curtis Blaydes ,L/W,Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Glenn Trowbridge 27 - 30.Junichiro Kamijo 27 - 30.Jeff Mullen 27 - 30.,http://ufcstats.com/fight-details/cf4c2b601c2228aa,daniel omielanczuk,curtis blaydes,daniel omielanczuk,-0.640183526,1486.821794,-0.628153246,1.870632492,1563.496533,2.094963779,0.477968325,112.04,0.440156672,1.63255022,120.2,1.91207433,-1.559142104,-1.858875952,-0.069555816,-1.013741773
UFC 213: Romero vs. Whittaker ,Anthony Pettis  vs. Jim Miller ,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,Derek Cleary 27 - 30.Sal D'amato 27 - 30.Marcos Rosales 27 - 30.,http://ufcstats.com/fight-details/1f49b59e4058568f,anthony pettis,jim miller,anthony pettis,0.166865527,1543.401201,0.584643732,1.350141938,1518.855775,1.228681062,-0.087130759,70.31,-0.027059196,-0.654981327,70.31,-0.230683506,0.760742743,0.278182885,-0.098748193,-0.711991716
UFC 213: Romero vs. Whittaker ,Jordan Mein  vs. Belal Muhammad ,L/W,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mark Smith,Jeff Mullen 28 - 29.Sal D'amato 28 - 29.Derek Cleary 27 - 30.,http://ufcstats.com/fight-details/9298175cb2ad7d41,jordan mein,belal muhammad,jordan mein,-0.203841205,1509.643194,-0.055363898,2.36441265,1535.309256,2.151468888,0.477968325,77.11,0.206548738,0.202843003,77.11,0.007400698,0.374095269,0.278182885,0.448708859,0.392901168
The Ultimate Fighter: Redemption Finale ,Marc Diakiese  vs. Drakkar Klose ,L/W,Lightweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Jeff Mullen 28 - 29.Derek Cleary 29 - 28.Marcos Rosales 28 - 29.,http://ufcstats.com/fight-details/6f836a82a0530884,marc diakiese,drakkar klose,marc diakiese,0.262175284,1505.534212,0.252359853,1.331148336,1500.912387,1.020059461,-0.087130759,70.31,0.206548738,-0.369039884,70.31,-0.46876771,0.374095269,0.888771124,-0.616612973,0.377443554
The Ultimate Fighter: Redemption Finale ,Brad Tavares  vs. Elias Theodorou ,W/L,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Derek Cleary 28 - 29.Jeff Mullen 28 - 29.Tony Weeks 28 - 29.,http://ufcstats.com/fight-details/6ec0a046de95fe16,brad tavares,elias theodorou,brad tavares,1.089216069,1546.26087,1.311028308,1.198986048,1512.508158,1.048892228,0.760517868,83.91,0.440156672,0.77472589,83.91,0.72165331,-0.012552206,-0.332405354,0.455906979,-0.104834026
UFC Fight Night: Chiesa vs. Lee ,Michael Chiesa  vs. Kevin Lee ,L/W,Lightweight Bout,Submission ,1,4:37,5 Rnd (5-5-5-5-5),Mario Yamasaki,Rear Naked Choke ,http://ufcstats.com/fight-details/7013a95ea4014606,michael chiesa,kevin lee,michael chiesa,1.023420125,1548.911703,1.289683835,0.90556677,1542.219791,1.155950483,0.760517868,77.11,0.673764606,-0.369039884,77.11,1.197821718,1.534037692,-0.637699474,-0.055543475,-3.113166901
UFC Fight Night: Holm vs. Correia ,Dong Hyun Kim  vs. Colby Covington ,L/W,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Steve Perceval,Evan Field 25 - 30.Christopher Shen 26 - 30.Howie Booth 27 - 30.,http://ufcstats.com/fight-details/b6464850da8f3099,dong hyun kim,colby covington,dong hyun kim,1.129611816,1503.142367,0.881260644,1.873554193,1524.390322,1.67280885,1.04306741,77.11,0.90737254,0.202843003,77.11,0.007400698,1.147390218,1.194065243,-0.041899879,0.392901168
UFC Fight Night: Holm vs. Correia ,Tarec Saffiedine  vs. Rafael Dos Anjos ,L/W,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Greg Kleynjans,Barry Foley 27 - 30.Kon Papaioannou 27 - 30.Albert Shen 28 - 29.,http://ufcstats.com/fight-details/a69a155a25b84679,tarec saffiedine,rafael dos anjos,tarec saffiedine,-1.118241379,1485.254707,-1.005547507,1.573041971,1551.905409,1.750830034,-0.087130759,77.11,-0.494275063,-0.654981327,77.11,-0.46876771,0.760742743,-0.027111235,0.981369775,-0.179030577
UFC Fight Night: Lewis vs. Hunt ,Derrick Lewis  vs. Mark Hunt ,L/W,Heavyweight Bout,KO/TKO ,4,3:51,5 Rnd (5-5-5-5-5),Marc Goddard,Punches to Head In Clinch ,http://ufcstats.com/fight-details/cd96998e837b0da1,derrick lewis,mark hunt,derrick lewis,1.585049679,1528.962678,1.500466649,-0.020049312,1496.487768,-0.019452344,1.325616953,117.93,1.608196341,-0.083098441,120.2,0.007400698,1.920685167,2.109947602,-0.987452851,-0.148115347
UFC Fight Night: Lewis vs. Hunt ,Derek Brunson  vs. Daniel Kelly ,W/L,Middleweight Bout,KO/TKO ,1,1:16,3 Rnd (5-5-5),John Sharp,Punch to Head At Distance ,http://ufcstats.com/fight-details/ad772f626b5dd31d,derek brunson,daniel kelly,derek brunson,1.367647004,1528.257435,1.328921072,0.42247297,1509.309609,0.444385091,0.760517868,83.91,1.140980473,0.488784446,83.91,-0.46876771,0.374095269,2.109947602,-1.038591101,2.046865945
UFC 212: Aldo vs. Holloway ,Jose Aldo  vs. Max Holloway ,L/W,UFC Featherweight Title Bout,KO/TKO ,3,4:13,5 Rnd (5-5-5-5-5),John McCarthy,Punches to Head From Back Control ,http://ufcstats.com/fight-details/9ed0c3acc436eb56,jose aldo,max holloway,jose aldo,1.425867957,1548.961459,1.593838783,2.658427943,1543.602802,2.457200734,-0.934779387,61.23,-0.494275063,0.202843003,65.77,-0.706851914,-1.559142104,0.278182885,-0.685097948,2.06299563
UFC 212: Aldo vs. Holloway ,Raphael Assuncao  vs. Marlon Moraes ,W/L,Bantamweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Osiris Maia,Guilherme Bravo 28 - 29.Fabio Alves 29 - 28.Phillipe Iorio 27 - 30.,http://ufcstats.com/fight-details/228879162d8be605,raphael assuncao,marlon moraes,raphael assuncao,1.169368055,1537.24893,1.275305569,-0.333321803,1534.304437,0.160976608,-1.499878472,61.23,-1.428706798,-1.226864214,61.23,-1.183020322,-0.39919968,-0.332405354,0.392214519,0.352526802
UFC 212: Aldo vs. Holloway ,Marco Beltran  vs. Deiveson Figueiredo ,L/W,Flyweight Bout,KO/TKO ,2,5:00,3 Rnd (5-5-5),Osiris Maia,toReferee stoppage between rounds,http://ufcstats.com/fight-details/6486579eee778b4d,marco beltran,deiveson figueiredo,marco beltran,-0.02342322,1521.51987,0.207521951,1.883184345,1549.680343,1.954269882,-0.652229844,56.7,-0.727882997,-1.512805657,61.23,-0.944936118,1.147390218,0.278182885,0.417829965,-0.784605366
UFC Fight Night: Gustafsson vs. Teixeira ,Alexander Gustafsson  vs. Glover Teixeira ,W/L,Light Heavyweight Bout,KO/TKO ,5,1:07,5 Rnd (5-5-5-5-5),Marc Goddard,Punches to Head At Distance ,http://ufcstats.com/fight-details/923d5041c3b6d763,alexander gustafsson,glover teixeira,alexander gustafsson,0.480247284,1530.093563,0.679027514,1.935513598,1535.87633,1.842896671,1.890716038,92.99,1.608196341,1.060667333,92.99,0.959737514,1.147390218,0.888771124,-0.003041538,-0.09116624
UFC 211: Miocic vs. Dos Santos ,Stipe Miocic  vs. Junior Dos Santos ,W/L,UFC Heavyweight Title Bout,KO/TKO ,1,2:22,5 Rnd (5-5-5-5-5),Herb Dean,Punch to Head In Clinch ,http://ufcstats.com/fight-details/16a0352f3e19b931,stipe miocic,junior dos santos,stipe miocic,1.734748921,1543.954699,1.773429969,1.064823283,1529.409481,1.133821767,1.608166495,108.86,1.841804275,1.63255022,107.95,1.197821718,-0.012552206,0.888771124,-0.962842568,0.428032111
UFC 211: Miocic vs. Dos Santos ,Joanna Jedrzejczyk  vs. Jessica Andrade ,W/L,UFC Women's Strawweight Title Bout,Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),Jacob Montalvo,Jeff Mullen 45 - 50.Sal D'amato 44 - 50.Troy Wincapaw 45 - 50.,http://ufcstats.com/fight-details/0fd8214ac276728e,joanna jedrzejczyk,jessica andrade,joanna jedrzejczyk,1.374642271,1526.283238,1.313126163,1.181905649,1536.014772,1.291403305,-1.217328929,52.16,-1.662314732,-2.656571431,52.16,-2.373441342,1.920685167,0.888771124,1.579588957,0.30564044
UFC 211: Miocic vs. Dos Santos ,Frankie Edgar  vs. Yair Rodriguez ,W/L,Featherweight Bout,TKO - Doctor's Stoppage ,2,5:00,3 Rnd (5-5-5),Chris Reed,Eye Injury,http://ufcstats.com/fight-details/39f746cee66e8771,frankie edgar,yair rodriguez,frankie edgar,0.328228059,1514.393243,0.396753591,1.575260445,1512.536239,1.325306018,-1.217328929,61.23,-0.961490931,0.202843003,65.77,-0.230683506,-1.945789578,-0.942993593,-0.162284545,0.933917684
UFC 211: Miocic vs. Dos Santos ,Eddie Alvarez  vs. Dustin Poirier ,NC/NC,Lightweight Bout,Could Not Continue ,2,4:02,3 Rnd (5-5-5),Herb Dean,Illegal Knees by Alvarez,http://ufcstats.com/fight-details/6fe9729cee57c680,eddie alvarez,dustin poirier,eddie alvarez,-0.142888368,1534.409373,0.254974006,2.881216816,1547.391627,2.661790998,-0.369680302,70.31,-0.727882997,-0.369039884,70.31,0.007400698,-0.012552206,-0.942993593,0.981369775,-0.689131863
UFC 211: Miocic vs. Dos Santos ,James Vick  vs. Marco Polo Reyes ,W/L,Lightweight Bout,KO/TKO ,1,2:39,3 Rnd (5-5-5),Don Turnage,Punch to Head At Distance ,http://ufcstats.com/fight-details/567cefcaba821205,james vick,marco polo reyes,james vick,1.085755798,1531.077391,1.146350312,-1.014574268,1469.472319,-1.042347187,1.325616953,70.31,0.90737254,0.202843003,70.31,-0.230683506,1.534037692,1.499359363,0.469734948,0.933917684
UFC Fight Night: Swanson vs. Lobov ,Dustin Ortiz  vs. Brandon Moreno ,L/W,Flyweight Bout,Submission ,2,4:06,3 Rnd (5-5-5),Dan Miragliotta,Rear Naked Choke ,http://ufcstats.com/fight-details/319f3fad278368e6,dustin ortiz,brandon moreno,dustin ortiz,0.205923408,1530.570619,0.477157939,1.243044854,1553.153097,1.522216362,-1.499878472,56.7,-1.662314732,-0.940922771,56.7,-0.46876771,-0.785847155,-1.553581832,0.981369775,-0.735504707
UFC on FOX: Johnson vs. Reis ,Demetrious Johnson  vs. Wilson Reis ,W/L,UFC Flyweight Title Bout,Submission ,3,4:49,5 Rnd (5-5-5-5-5),Dan Miragliotta,Armbar From Mount ,http://ufcstats.com/fight-details/f63961f9d14bc33d,demetrious johnson,wilson reis,demetrious johnson,2.88449915,1552.484145,2.7318934,0.175205838,1502.93762,0.193805668,-2.064977557,56.7,-1.428706798,-1.798747101,56.7,-1.65918873,-0.39919968,0.278182885,-0.786095991,0.334637851
UFC on FOX: Johnson vs. Reis ,Jacare Souza  vs. Robert Whittaker ,L/W,Middleweight Bout,KO/TKO ,2,3:28,3 Rnd (5-5-5),Mario Yamasaki,Kick to Head At Distance ,http://ufcstats.com/fight-details/0459297e86a14981,jacare souza,robert whittaker,jacare souza,0.377105386,1536.995583,0.674884535,2.17560049,1551.925874,2.193207867,0.760517868,83.91,-0.027059196,0.488784446,83.91,0.245484902,0.374095269,-0.332405354,1.521428759,0.400312354
UFC on FOX: Johnson vs. Reis ,Jeremy Stephens  vs. Renato Moicano ,L/W,Featherweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Mike England,Tony Weeks 28 - 29.Marcos Rosales 29 - 28.Brian Puccillo 28 - 29.,http://ufcstats.com/fight-details/d764ef3e078c96c8,jeremy stephens,renato moicano,jeremy stephens,-0.595273382,1492.010995,-0.538881957,1.331968803,1529.72534,1.333279454,-0.369680302,65.77,-0.260667129,0.202843003,70.31,0.007400698,-0.785847155,-0.332405354,-0.113961123,0.392901168
UFC on FOX: Johnson vs. Reis ,Alexander Volkov  vs. Roy Nelson ,W/L,Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Henry Guery 27 - 30.Rob Francis 27 - 30.Sal D'amato 27 - 30.,http://ufcstats.com/fight-details/b0552b065ca7f401,alexander volkov,roy nelson,alexander volkov,1.312227206,1526.050231,1.263550476,-0.421123963,1505.363267,-0.217461459,2.455815122,113.4,1.841804275,0.488784446,119.29,0.245484902,2.693980116,2.109947602,0.495316689,0.400312354
UFC on FOX: Johnson vs. Reis ,Aljamain Sterling  vs. Augusto Mendes ,W/L,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,Cardo Urso 28 - 29.Sal D'amato 28 - 29.Marcos Rosales 28 - 29.,http://ufcstats.com/fight-details/677e98ae5834ba70,aljamain sterling,augusto mendes,aljamain sterling,2.033435974,1556.075888,2.12815296,,,,-0.934779387,61.23,-0.260667129,-1.226864214,61.23,-1.65918873,0.374095269,1.804653482,-1.20929202,1.533197517
UFC on FOX: Johnson vs. Reis ,Zak Cummings  vs. Nathan Coy ,W/L,Welterweight Bout,Submission ,1,4:21,3 Rnd (5-5-5),Mike England,Guillotine Choke After Drop to Ground ,http://ufcstats.com/fight-details/2a0d4dd0997bd712,zak cummings,nathan coy,zak cummings,1.046330243,1505.511338,0.843715705,,,,0.477968325,92.99,0.673764606,-0.083098441,77.11,-0.706851914,0.760742743,1.804653482,-0.574000099,1.498456657
UFC 210: Cormier vs. Johnson 2 ,Daniel Cormier  vs. Anthony Johnson ,W/L,UFC Light Heavyweight Title Bout,Submission ,2,3:37,5 Rnd (5-5-5-5-5),John McCarthy,Rear Naked Choke ,http://ufcstats.com/fight-details/ea8eaf881d38713e,daniel cormier,anthony johnson,daniel cormier,1.7917906,1547.282335,1.851983618,1.182462496,1518.79044,1.104929461,0.195418783,106.59,-0.027059196,1.060667333,92.99,1.435905922,-1.172494629,-1.858875952,0.441310791,-1.063681759
UFC 210: Cormier vs. Johnson 2 ,Chris Weidman  vs. Gegard Mousasi ,L/W,Middleweight Bout,KO/TKO ,2,3:13,3 Rnd (5-5-5),Dan Miragliotta,Knee to Head In Clinch ,http://ufcstats.com/fight-details/87a969d51de6e179,chris weidman,gegard mousasi,chris weidman,1.204717132,1551.272749,1.451663702,1.220213714,1544.948843,1.41644751,1.04306741,83.91,1.374588407,1.060667333,83.91,0.959737514,-0.012552206,0.583477004,-1.012694167,-0.09116624
UFC 210: Cormier vs. Johnson 2 ,Will Brooks  vs. Charles Oliveira ,L/W,Lightweight Bout,Submission ,1,2:30,3 Rnd (5-5-5),John McCarthy,Rear Naked Choke ,http://ufcstats.com/fight-details/56c7c59c9bb3b610,will brooks,charles oliveira,will brooks,-1.029574621,1473.082785,-1.068575762,1.870906557,1544.407853,1.888054429,-0.087130759,70.31,-0.027059196,-0.083098441,70.31,0.483569106,-0.012552206,-0.637699474,-0.098748193,-1.171660107
UFC 210: Cormier vs. Johnson 2 ,Kamaru Usman  vs. Sean Strickland ,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Keith Peterson,Sal D'amato 27 - 30.Jeff Mullen 26 - 30.Dave Tirelli 26 - 30.,http://ufcstats.com/fight-details/b2c1f9bdd5d3073d,kamaru usman,sean strickland,kamaru usman,2.885449775,1563.011211,2.844975749,2.25293298,1552.782301,2.259246384,0.477968325,77.11,0.90737254,0.77472589,83.91,0.959737514,-0.39919968,-0.027111235,-1.065169533,-0.603708203
UFC 210: Cormier vs. Johnson 2 ,Gregor Gillespie  vs. Andrew Holbrook ,W/L,Lightweight Bout,KO/TKO ,1,0:21,3 Rnd (5-5-5),Dan Miragliotta,Punch to Head At Distance ,http://ufcstats.com/fight-details/8b4eeaa048361ba3,gregor gillespie,andrew holbrook,gregor gillespie,1.290923436,1498.072785,0.948848669,,,,-0.934779387,70.31,-0.260667129,0.202843003,70.31,-0.46876771,-1.559142104,0.278182885,-1.20929202,1.490391815
UFC 210: Cormier vs. Johnson 2 ,Josh Emmett  vs. Desmond Green ,L/W,Lightweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Keith Peterson,Eric Colon 29 - 28.Doug Crosby 28 - 29.Sal D'amato 27 - 30.,http://ufcstats.com/fight-details/97b7638c592a95a9,josh emmett,desmond green,josh emmett,1.030918866,1550.853479,1.316067605,0.00103805,1521.094612,0.263003544,-1.217328929,65.77,-0.494275063,-0.083098441,70.31,0.245484902,-1.559142104,-0.942993593,-1.240587188,-0.666898308
UFC 210: Cormier vs. Johnson 2 ,Katlyn Chookagian  vs. Irene Aldana ,W/L,Women's Bantamweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Todd Ronald Anderson,Jeff Mullen 28 - 29.Eric Colon 28 - 29.Derek Cleary 29 - 28.,http://ufcstats.com/fight-details/2464a75ee75dbf2f,katlyn chookagian,irene aldana,katlyn chookagian,1.085228724,1525.916451,1.090865163,0.22833879,1509.077385,0.299410361,-0.369680302,56.7,-0.961490931,-0.369039884,61.23,-0.944936118,-0.012552206,-0.027111235,1.553196934,1.506758701
UFC Fight Night: Manuwa vs. Anderson ,Gunnar Nelson  vs. Alan Jouban ,W/L,Welterweight Bout,Submission ,2,0:46,3 Rnd (5-5-5),Marc Goddard,Guillotine Choke On Ground ,http://ufcstats.com/fight-details/7e6f91cbf8e93210,gunnar nelson,alan jouban,gunnar nelson,1.02424259,1528.052013,1.067649443,0.509320458,1516.780485,0.589171873,0.195418783,77.11,-0.027059196,0.488784446,77.11,0.245484902,-0.39919968,-0.332405354,0.441310791,0.400312354
UFC Fight Night: Manuwa vs. Anderson ,Arnold Allen  vs. Makwan Amirkhani ,W/L,Featherweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Neil Hall,Howard Hughes 29 - 28.Mark Collett 27 - 30.Paul Sutherland 27 - 30.,http://ufcstats.com/fight-details/7ec86f2af631344f,arnold allen,makwan amirkhani,arnold allen,2.107491896,1528.688692,1.891694885,0.073806708,1502.017973,0.109421174,-0.652229844,65.77,-0.494275063,-0.083098441,65.77,0.007400698,-0.785847155,-0.637699474,-0.129608707,-0.148115347
UFC Fight Night: Manuwa vs. Anderson ,Leon Edwards  vs. Vicente Luque ,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Grant Waterman,Mark Collett 28 - 29.Andy Roberts 28 - 29.Paul Sutherland 28 - 29.,http://ufcstats.com/fight-details/88ce808e4e604180,leon edwards,vicente luque,leon edwards,2.163096009,1556.95986,2.235409503,1.987495418,1548.361347,2.016502088,1.04306741,77.11,0.440156672,0.202843003,77.11,0.72165331,1.147390218,-0.332405354,0.981369775,-1.143585736
UFC Fight Night: Belfort vs. Gastelum ,Edson Barboza  vs. Beneil Dariush ,W/L,Lightweight Bout,KO/TKO ,2,3:35,3 Rnd (5-5-5),Osiris Maia,Flying Knee Head ,http://ufcstats.com/fight-details/b47e4f0982938e5b,edson barboza,beneil dariush,edson barboza,1.304856605,1541.990816,1.428138464,2.076042991,1561.621777,2.225352514,0.195418783,65.77,0.673764606,-0.083098441,70.31,0.007400698,0.374095269,0.888771124,-1.092456724,-0.148115347
UFC Fight Night: Belfort vs. Gastelum ,Francisco Trinaldo  vs. Kevin Lee ,L/W,Lightweight Bout,Submission ,2,3:12,3 Rnd (5-5-5),Mario Yamasaki,Rear Naked Choke ,http://ufcstats.com/fight-details/76602c3658d70273,francisco trinaldo,kevin lee,francisco trinaldo,1.507190832,1516.773051,1.311615374,0.90556677,1542.219791,1.155950483,-0.369680302,77.11,-0.494275063,-0.369039884,77.11,1.197821718,-0.012552206,-2.164170071,0.425880534,-3.113166901
UFC Fight Night: Belfort vs. Gastelum ,Rani Yahya  vs. Joe Soto ,L/W,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Camila Albuquerque,Tony Weeks 28 - 29.Fabio Alves 27 - 29.Sal D'amato 27 - 29.,http://ufcstats.com/fight-details/dc169cc01d675125,rani yahya,joe soto,rani yahya,1.241825483,1518.839121,1.133465516,-0.99978551,1469.857727,-1.027313606,-1.217328929,61.23,-1.195098865,-1.226864214,61.23,-1.65918873,-0.012552206,0.583477004,0.401007881,1.533197517
UFC Fight Night: Belfort vs. Gastelum ,Michel Prazeres  vs. Joshua Burkman ,W/L,Lightweight Bout,Submission ,1,1:42,3 Rnd (5-5-5),John McCarthy,North-South Choke ,http://ufcstats.com/fight-details/12740c6b17779fe9,michel prazeres,joshua burkman,michel prazeres,1.205726415,1509.277286,1.004168479,-2.017036854,1447.933211,-2.011648846,-1.217328929,77.11,-1.195098865,-0.083098441,77.11,0.007400698,-1.559142104,-1.553581832,0.401007881,-0.148115347
UFC 209: Woodley vs. Thompson 2 ,Mirsad Bektic  vs. Darren Elkins ,L/W,Featherweight Bout,KO/TKO ,3,3:19,3 Rnd (5-5-5),Chris Tognoni,Kick to Head At Distance ,http://ufcstats.com/fight-details/3b536afcc9098925,mirsad bektic,darren elkins,mirsad bektic,0.441809344,1514.759146,0.486349795,1.770557579,1526.221418,1.617097466,-0.652229844,65.77,-0.494275063,-0.083098441,65.77,-0.230683506,-0.785847155,-0.332405354,-0.129608707,0.385281218
UFC Fight Night: Lewis vs. Browne ,Derrick Lewis  vs. Travis Browne ,W/L,Heavyweight Bout,KO/TKO ,2,3:12,5 Rnd (5-5-5-5-5),Mario Yamasaki,Punch to Head At Distance ,http://ufcstats.com/fight-details/ab14dbff9d2ae41a,derrick lewis,travis browne,derrick lewis,1.585049679,1528.962678,1.500466649,0.692016347,1514.555326,0.699090843,1.325616953,117.93,1.608196341,2.204433107,115.67,1.673990126,-1.172494629,-0.027111235,-0.987452851,0.440839341
UFC Fight Night: Lewis vs. Browne ,Elias Theodorou  vs. Cezar Ferreira ,W/L,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Keith Peterson,Robert MacAvoy 27 - 30.Don Robinson 28 - 29.Craig Smith 28 - 29.,http://ufcstats.com/fight-details/16e28dd989ee1dea,elias theodorou,cezar ferreira,elias theodorou,1.005897675,1512.508158,0.887895239,0.80423349,1530.410535,0.953463041,0.760517868,83.91,0.673764606,0.77472589,83.91,1.435905922,-0.012552206,-0.942993593,-0.055543475,-1.563081619
UFC 208: Holm vs. De Randamie ,Anderson Silva  vs. Derek Brunson ,W/L,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Yves Lavigne,Doug Crosby 28 - 29.Derek Cleary 28 - 29.Eric Colon 27 - 30.,http://ufcstats.com/fight-details/d29750cee389a0b9,anderson silva,derek brunson,anderson silva,0.206490485,1508.747332,0.244645483,1.577045119,1528.257435,1.497189147,1.04306741,83.91,1.140980473,0.77472589,83.91,1.197821718,0.374095269,-0.027111235,-0.533600882,-1.089624609
UFC 208: Holm vs. De Randamie ,Glover Teixeira  vs. Jared Cannonier ,W/L,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kevin MacDonald,Chris Lee 26 - 30.Sal D'amato 26 - 30.Derek Cleary 26 - 30.,http://ufcstats.com/fight-details/244357514dd89bd6,glover teixeira,jared cannonier,glover teixeira,1.710650894,1535.87633,1.669021444,0.282992621,1537.650782,0.649533962,1.04306741,92.99,0.90737254,0.202843003,83.91,1.197821718,1.147390218,-0.332405354,-0.041899879,-2.101395755
UFC 208: Holm vs. De Randamie ,Dustin Poirier  vs. Jim Miller ,W/L,Lightweight Bout,Decision - Majority ,3,5:00,3 Rnd (5-5-5),Todd Ronald Anderson,Eric Colon 28 - 28.Chris Lee 27 - 30.Derek Cleary 28 - 29.,http://ufcstats.com/fight-details/8b8f9485214f9e48,dustin poirier,jim miller,dustin poirier,2.615555789,1547.391627,2.474633835,1.350141938,1518.855775,1.228681062,-0.369680302,70.31,-0.027059196,-0.654981327,70.31,-0.230683506,0.374095269,0.278182885,-0.638807178,-0.711991716
